Iteration, Train Error, Test Error
299, 707.4723444624658, 304.3054214919473
300, 708.6475311890151, 304.76544998550105
301, 708.1818506311769, 304.5783590317272
302, 707.2731869989831, 304.1424961138058
303, 707.7607488642433, 304.407644074379
304, 708.2575255383736, 304.5361252135365
305, 706.3220314554119, 303.684947219121
306, 706.1526374348122, 303.6011251121759
307, 703.7088667527815, 302.6071485363772
308, 703.2638626706615, 302.35351555724066
309, 703.3381644666895, 302.42965554058173
310, 703.4576901558489, 302.5366213822459
311, 702.58685552588, 302.07948953604193
312, 702.9700479966995, 302.2976836886044
313, 702.480655719419, 301.9825463122341
314, 702.5803292694266, 302.0130760202386
315, 702.6176771729508, 302.03393316521203
316, 702.4457456914272, 301.9668635296835
317, 702.2635006807423, 301.9815598907722
318, 701.4710308524344, 301.58456753682054
319, 701.1659178695984, 301.3927946226237
320, 701.4118905476914, 301.4927153454011
321, 701.0078096849991, 301.3035230763481
322, 700.8796687309862, 301.2552487672427
323, 700.8389860604971, 301.2702730352554
324, 700.8603395127684, 301.17251381682854
325, 700.6129599069981, 301.11225977663935
326, 700.9719243232025, 301.3407154437329
327, 700.8560730012348, 301.1824924425772
328, 700.6440682034321, 301.09274281481055
329, 700.2220746198693, 300.9646047505157
330, 700.3336065251335, 301.0399830094714
331, 699.5326722479, 300.6923745121988
332, 699.6839849438826, 300.69813259515104
333, 699.7022017627623, 300.781762913665
334, 698.0852893508925, 299.92224968791896
335, 697.9471134989145, 299.8507030999
336, 698.0470283335401, 299.9491545877227
337, 697.7689170596677, 299.78621390358205
338, 697.6503916123095, 299.82165348789306
339, 697.8815255729261, 299.8860250292282
340, 697.5804565712061, 299.71722814928273
341, 696.8657340218518, 299.4756137121784
342, 696.7525439062601, 299.38786949487996
343, 695.8616715075207, 299.0231780139648
344, 696.0236497803611, 299.08274298177014
345, 695.9057419813269, 299.01665802605453
346, 695.769941452618, 298.9578102480058
347, 696.8073344007893, 299.32945913671443
348, 695.2931230615352, 298.7394585314579
349, 695.2654826509413, 298.73284983070334
350, 696.0035350618748, 299.05653048389
351, 695.371225085855, 298.741710553727
352, 694.6325879185193, 298.46070355839333
353, 694.5727921763385, 298.3711261369722
354, 694.5310657999289, 298.35249508326234
355, 694.1466798442841, 298.2015539206669
356, 693.3864565515958, 297.76409375598575
357, 693.2931387948049, 297.5886380710296
358, 692.8993199006748, 297.50482313974896
359, 692.320240905704, 297.30798865763404
360, 692.4633990349213, 297.3533535140438
361, 692.4241351099748, 297.44351846966015
362, 692.4437611804866, 297.2938553767607
363, 690.3137981721289, 296.3555922116119
364, 690.4283039235274, 296.3229624259923
365, 690.1565953460414, 296.2138352911486
366, 689.968762934099, 296.21100002713774
367, 690.5967286118878, 296.512116519184
368, 689.6702769213838, 296.0258872268284
369, 689.7641258978075, 295.99525044394113
370, 689.0933991194255, 295.66381444100955
371, 689.4161348160212, 295.78640250118525
372, 689.7093165991209, 295.7416522894456
373, 690.0828663771649, 296.18474847899654
374, 689.1167754272815, 295.51666481048454
375, 688.3271429671015, 295.33641030213596
376, 688.2839303330956, 295.25393276201396
377, 688.0590125296408, 295.1338565902098
378, 687.219377874651, 294.79020716855223
379, 686.968371621186, 294.64224909579474
380, 687.1043684788774, 294.81637271958004
381, 687.4927420230415, 294.99541646057634
382, 685.889853536516, 294.22984186161716
383, 685.4564429917361, 294.1482136471764
384, 686.5111371311862, 294.49385047642517
385, 685.046669736552, 293.8601845680129
386, 684.8192190149867, 293.8091163695116
387, 684.6721877656464, 293.68444741182554
388, 684.6666523134539, 293.7482747308741
389, 683.7748330123513, 293.33256003668356
390, 683.7262385687203, 293.30759680064966
391, 684.070025762575, 293.4327365843862
392, 684.0354931869487, 293.5553695484716
393, 683.4284336352791, 293.1966905120564
394, 682.9667877085487, 292.9425550987694
395, 682.7430090163133, 292.85958323893794
396, 682.4040000060224, 292.7107656253928
397, 682.4777005101095, 292.7419943933922
398, 682.7332163370772, 292.88754810130183
399, 682.4958679568833, 292.683993570491
400, 682.0933349519986, 292.60858397093267
401, 681.955155827361, 292.4493354712275
402, 682.0920317475857, 292.67721625446006
403, 681.6487729667583, 292.351153117159
404, 681.646770566627, 292.38233632376244
405, 681.804756781163, 292.4245191930374
406, 681.8033736261991, 292.427533631709
407, 681.5956175441132, 292.3164889320153
408, 681.3499897862358, 292.22368661387515
409, 681.301805274878, 292.18497860860816
410, 682.3263167401476, 292.60681478887557
411, 681.0504503328286, 292.09453654430337
412, 682.215505675965, 292.64692625130465
413, 681.0952791491272, 292.1605624445993
414, 680.7834459754542, 292.0059606545325
415, 680.7788916855491, 292.0293485287347
416, 680.877042231877, 291.95125538756747
417, 680.5927128250312, 291.92107761420607
418, 680.6071564865777, 292.0195031004365
419, 680.8976702399386, 292.0219535675118
420, 680.6237297199763, 291.8750852806801
421, 679.8481435442252, 291.6522048203725
422, 679.5350148200598, 291.67434222087206
423, 680.9240714653599, 292.3249797952002
424, 679.7185084192575, 291.90256370031875
425, 679.6361153533168, 291.76718156986453
426, 679.5278041256723, 291.6664229506497
427, 679.9698350683532, 291.9139067194566
428, 679.6845270897999, 291.68992350038263
429, 680.3292991459082, 292.28689105079457
430, 678.9313560563766, 291.5590134197457
431, 679.2889803219832, 291.7367490454391
432, 678.480174509064, 291.36569184781666
433, 678.7277690199792, 291.4001122940939
434, 678.6417431631183, 291.43820174568975
435, 678.5482860336939, 291.3248256911485
436, 678.3653815694004, 291.2709546804208
437, 678.2724617036672, 291.12475051721265
438, 678.2517097240041, 290.9710060672611
439, 677.9392770215698, 290.77723036664037
440, 677.9315047571079, 290.7865233283558
441, 677.6078500718124, 290.67467148017005
442, 677.6440524226338, 290.6562989145036
443, 677.1883044968687, 290.4519882689419
444, 676.7789141130579, 290.2738147657059
445, 676.7534589690091, 290.287293122798
446, 676.668425966509, 290.23093091378286
447, 676.2992998435727, 290.11017890780306
448, 676.4800645345397, 290.21691855511045
449, 676.1637548968134, 289.97098652132456
450, 676.2048338202105, 290.027041311535
451, 676.0297609053177, 289.89788008964194
452, 675.1120141288004, 289.41818429461597
453, 675.2371501830386, 289.415179622249
454, 674.62541735328, 289.17233550946156
455, 676.2898012378159, 289.84158990895867
456, 674.7246790215753, 289.11633593448767
457, 674.3853490818601, 288.9749704883373
458, 674.0515416854671, 288.8629893182373
459, 674.8257869927572, 289.2789956488763
460, 674.3143568089736, 289.0013786230901
461, 674.3675623098045, 289.01808813360594
462, 673.8483296759757, 288.7703884056671
463, 673.9426486671912, 288.911135392314
464, 673.9119485917033, 288.80554437887065
465, 674.3528871546317, 288.958966136688
466, 673.9897476740651, 288.8535401151341
467, 673.544688663496, 288.6790613008428
468, 673.8807129770631, 288.7629314827163
469, 673.5735383155279, 288.67674811776163
470, 673.5791800455896, 288.6894225398658
471, 673.5486023494348, 288.6897665536269
472, 673.0785293198662, 288.4275469181942
473, 673.9851539875538, 288.8089672345689
474, 673.0225289657504, 288.4590560365166
475, 674.488672004111, 289.02462118822814
476, 672.6382459959366, 288.18763391943315
477, 672.5868274724611, 288.1854892590283
478, 673.1333456156109, 288.2923464166875
479, 672.7056182472052, 288.18149307764133
480, 672.4561512621488, 288.0689246557518
481, 673.5447135543727, 288.4188160402066
482, 672.3005909791143, 287.9118232418603
483, 672.7699225560351, 288.1858352805778
484, 672.1680383126959, 287.891691557537
485, 672.7203357177598, 288.2620455967511
486, 672.2860908221733, 287.93367309717985
487, 672.3007314368776, 288.04869071719725
488, 672.3137883146801, 287.9918657444694
489, 672.262969441839, 287.9868694792438
490, 672.3372354889239, 288.07775909677605
491, 671.6421714980515, 287.7171397257786
492, 671.5205443030034, 287.6254996336472
493, 671.992760211274, 287.6800790153749
494, 672.9156339386602, 288.23578324200787
495, 671.5397582242942, 287.639048334636
496, 671.7247006297087, 287.7451290440528
497, 671.9813210895111, 287.8510395021784
498, 671.0699114332158, 287.43653463175553
499, 671.1416750090202, 287.383198621655
