Iteration, Train Error, Test Error
127, 0.1351047031083671, 0.13696885745437395
128, 0.1351047031083671, 0.13696885745437395
129, 0.1351047031083671, 0.13696885745437395
130, 0.1351047031083671, 0.13696885745437395
131, 0.1351047031083671, 0.13696885745437395
132, 0.1351047031083671, 0.13696885745437395
133, 0.1351047031083671, 0.13696885745437395
134, 0.1351047031083671, 0.13696885745437395
135, 0.1351047031083671, 0.13696885745437395
136, 0.1351047031083671, 0.13696885745437395
137, 0.1351047031083671, 0.13696885745437395
138, 0.1351047031083671, 0.13696885745437395
139, 0.1351047031083671, 0.13696885745437395
140, 0.1351047031083671, 0.13696885745437395
141, 0.1351047031083671, 0.13696885745437395
142, 0.1351047031083671, 0.13696885745437395
143, 0.1351047031083671, 0.13696885745437395
144, 0.1351047031083671, 0.13696885745437395
